DateTime,Date,Sport Group,Sport,Events Split,Medal Ceremony?,Venue,Latitude,Longitude
7/25/2021 10:00:00 AM,7/25/2021,Fencing,Fencing,Women's Foil Individual Semifinals,False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/25/2021 10:20:00 AM,7/25/2021,Water Polo,Water Polo,Men's Preliminary Round - Group B: Serbia vs Spain,False,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
7/25/2021 10:30:00 AM,7/25/2021,Hockey,Hockey,Men's Pool A: India vs Australia,False,Oi Hockey Stadium,35.59269081886343,139.75405101776522
7/25/2021 11:00:00 AM,7/25/2021,Swimming,Swimming,Women's 100m Backstroke - Heats,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/25/2021 11:00:00 AM,7/25/2021,Swimming,Swimming,Women's 100m Backstroke - Heats,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/25/2021 11:00:00 AM,7/25/2021,Swimming,Swimming,Women's 100m Backstroke - Heats,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/25/2021 11:00:00 AM,7/25/2021,Hockey,Hockey,Men's Pool A: Japan vs Argentina,False,Oi Hockey Stadium,35.59269081886343,139.75405101776522
7/25/2021 11:00:00 AM,7/25/2021,Taekwondo,Taekwondo,Women -57 kg Repechages (2 matches),False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/25/2021 11:00:00 AM,7/25/2021,Taekwondo,Taekwondo,Women -57 kg Repechages (2 matches),False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/25/2021 11:00:00 AM,7/25/2021,Taekwondo,Taekwondo,Women -57 kg Repechages (2 matches),False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/25/2021 11:30:00 AM,7/25/2021,Handball,Handball,Women's Preliminary Round Group B: Spain vs Sweden,False,Yoyogi National Stadium,35.66773432212354,139.70019944667044
7/25/2021 11:40:00 AM,7/25/2021,Volleyball,Volleyball,Women's Preliminary Round - Pool A: Japan vs Kenya,False,Ariake Arena,35.643512573489566,139.79473745950065
7/25/2021 11:50:00 AM,7/25/2021,Weightlifting,Weightlifting,Men's 67 kg Group A,False,Tokyo International Forum,35.67697382447295,139.76380194086386
7/25/2021 12:00:00 PM,7/25/2021,Tennis,Table Tennis,Mixed Doubles Semifinals,False,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
7/25/2021 12:00:00 PM,7/25/2021,Baseball,Softball,Softball Opening Round: Italy vs Mexico,False,Yokohama Baseball Stadium,35.44332814187166,139.64046498472052
7/25/2021 12:00:00 PM,7/25/2021,Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,35.62426208355979,139.76843705331703
7/25/2021 12:20:00 PM,7/25/2021,Gymnastics,Artistic Gymnastics,Women's Qualification,False,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
7/25/2021 12:20:00 PM,7/25/2021,Gymnastics,Artistic Gymnastics,Women's Qualification,False,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
7/25/2021 12:20:00 PM,7/25/2021,Gymnastics,Artistic Gymnastics,Women's Qualification,False,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
7/25/2021 1:00:00 PM,7/25/2021,Basketball,Basketball,Men's Preliminary Round Group A: France vs United States,False,Saitama Super Arena,35.895211316703495,139.6314078235249
7/25/2021 1:00:00 PM,7/25/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/25/2021 1:00:00 PM,7/25/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/26/2021 10:30:00 PM,7/26/2021,Triathlon,Triathlon,Men,False,Odaiba Marine Park,35.630141395249126,139.7762643781928
7/26/2021 10:30:00 PM,7/26/2021,Triathlon,Triathlon,Men,False,Odaiba Marine Park,35.630141395249126,139.7762643781928
7/26/2021 11:00:00 PM,7/26/2021,Surfing,Surfing,Women's Round 3,False,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
7/26/2021 1:00:00 AM,7/26/2021,Volleyball,Volleyball,Men's Preliminary Round - Pool A: Islamic Rep. of Iran vs Venezuela,False,Ariake Arena,35.643512573489566,139.79473745950065
7/26/2021 1:00:00 AM,7/26/2021,Skateboarding,Skateboarding,Women's Street Prelims Heats,False,Ariake Urban Sports Park,35.63870992266322,139.78568228668425
7/26/2021 1:00:00 AM,7/26/2021,Skateboarding,Skateboarding,Women's Street Prelims Heats,False,Ariake Urban Sports Park,35.63870992266322,139.78568228668425
7/26/2021 1:00:00 AM,7/26/2021,Skateboarding,Skateboarding,Women's Street Prelims Heats,False,Ariake Urban Sports Park,35.63870992266322,139.78568228668425
7/26/2021 1:00:00 AM,7/26/2021,Shooting,Shooting,Skeet Women's Qualification - Day 2,False,Asaka Shooting Range,35.7811380207295,139.58779467064903
7/26/2021 1:00:00 AM,7/26/2021,Rugby,rugby,Men's Pool Round (6 matches),False,Tokyo Stadium,35.66446761779039,139.52756286092847
7/26/2021 1:00:00 AM,7/26/2021,Rugby,rugby,Men's Pool Round (6 matches),False,Tokyo Stadium,35.66446761779039,139.52756286092847
7/26/2021 1:00:00 AM,7/26/2021,Rugby,rugby,Men's Pool Round (6 matches),False,Tokyo Stadium,35.66446761779039,139.52756286092847
7/26/2021 1:00:00 AM,7/26/2021,Rowing,Rowing,Women's Single Sculls Quarterfinals,False,Sea Forest Waterway,35.60796457817903,139.8147625026683
7/26/2021 1:00:00 AM,7/26/2021,Rowing,Rowing,Women's Single Sculls Quarterfinals,False,Sea Forest Waterway,35.60796457817903,139.8147625026683
7/26/2021 1:00:00 AM,7/26/2021,Handball,Handball,Men's Preliminary Round Group A: Brazil vs France,False,Yoyogi National Stadium,35.66773432212354,139.70019944667044
7/26/2021 1:00:00 AM,7/26/2021,Fencing,Fencing,Women's Sabre Individual Table of 64,False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 1:00:00 AM,7/26/2021,Fencing,Fencing,Women's Sabre Individual Table of 64,False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 1:00:00 AM,7/26/2021,Fencing,Fencing,Women's Sabre Individual Table of 64,False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 1:00:00 AM,7/26/2021,Volleyball,Beach Volleyball,Men's or Women's Preliminaries (4 matches),False,Shiokaze Park,35.62426208355979,139.76843705331703
7/26/2021 1:30:00 AM,7/26/2021,Hockey,Hockey,Men's Pool B: Germany vs Belgium,False,Oi Hockey Stadium,35.59269081886343,139.75405101776522
7/26/2021 1:30:00 AM,7/26/2021,Archery,Archery,Men's Team 1/8 Eliminations,False,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
7/26/2021 2:00:00 AM,7/26/2021,Taekwondo,Taekwondo,Women -67 kg Round of 16 (8 matches),False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 2:00:00 AM,7/26/2021,Taekwondo,Taekwondo,Women -67 kg Round of 16 (8 matches),False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 2:00:00 AM,7/26/2021,Taekwondo,Taekwondo,Women -67 kg Round of 16 (8 matches),False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 2:00:00 AM,7/26/2021,Badminton,Badminton,Men's Singles Group Play Stage,False,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
7/26/2021 2:00:00 AM,7/26/2021,Badminton,Badminton,Men's Singles Group Play Stage,False,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
7/26/2021 2:00:00 AM,7/26/2021,Tennis,Table Tennis,Men's Singles Round 2,False,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
7/26/2021 2:00:00 AM,7/26/2021,Hockey,Hockey,Women's Pool A: Netherlands vs Ireland,False,Oi Hockey Stadium,35.59269081886343,139.75405101776522
7/26/2021 2:00:00 AM,7/26/2021,Basketball,Basketball,Women's Preliminary Round Group A: Republic of Korea vs Spain,False,Saitama Super Arena,35.895211316703495,139.6314078235249
7/26/2021 2:00:00 AM,7/26/2021,Baseball,Softball,Softball Opening Round: Japan vs United States,False,Yokohama Baseball Stadium,35.44332814187166,139.64046498472052
7/26/2021 2:15:00 AM,7/26/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/26/2021 2:15:00 AM,7/26/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/26/2021 2:30:00 AM,7/26/2021,Swimming,Swimming,Women's 100m Butterfly Final,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/26/2021 2:30:00 AM,7/26/2021,Swimming,Swimming,Women's 100m Butterfly Final,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/26/2021 2:30:00 AM,7/26/2021,Swimming,Swimming,Women's 100m Butterfly Final,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/26/2021 3:00:00 AM,7/26/2021,Boxing,boxing,Men's Fly (48-52kg) - Preliminaries - Round of 32,False,Kokugikan Arena,35.69708642863296,139.79336043405075
7/26/2021 3:00:00 AM,7/26/2021,Martial Arts,Judo,Women -57 kg Elimination Rounds,False,Nippon Budokan,35.69328639505304,139.74961103902368
7/26/2021 3:00:00 AM,7/26/2021,Martial Arts,Judo,Women -57 kg Elimination Rounds,False,Nippon Budokan,35.69328639505304,139.74961103902368
7/26/2021 3:00:00 AM,7/26/2021,Tennis,Tennis,Men's Singles Second Round,False,Ariake Tennis Park,35.63522638292027,139.78961039488578
7/26/2021 4:00:00 AM,7/26/2021,Sailing,Sailing,RS:X Men,False,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
7/26/2021 5:40:00 AM,7/26/2021,Basketball,Basketball,Men's Preliminary Round Group C: Argentina vs Winner of Olympic Qualifying Tournament in Kaunas(Lithuania),False,Saitama Super Arena,35.895211316703495,139.6314078235249
7/26/2021 5:45:00 AM,7/26/2021,Archery,Archery,Men's Team Quarterfinals,False,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
7/26/2021 5:50:00 AM,7/26/2021,Weightlifting,Weightlifting,Women's 55 kg Group B,False,Tokyo International Forum,35.67697382447295,139.76380194086386
7/26/2021 6:00:00 AM,7/26/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/26/2021 6:00:00 AM,7/26/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/26/2021 6:00:00 AM,7/26/2021,Canoeing,Canoe Slalom,Canoe (C1) Men Semi-final,False,Kasai Canoe Slalom Centre,35.643601065815034,139.85504382104045
7/26/2021 6:00:00 AM,7/26/2021,Water Polo,Water Polo,Women's Preliminary Round - Group B: United States vs China,False,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
7/26/2021 6:15:00 AM,7/26/2021,Handball,Handball,Men's Preliminary Round Group B: Egypt vs Denmark,False,Yoyogi National Stadium,35.66773432212354,139.70019944667044
7/26/2021 6:20:00 AM,7/26/2021,Volleyball,Volleyball,Men's Preliminary Round - Pool A: Poland vs Italy,False,Ariake Arena,35.643512573489566,139.79473745950065
7/26/2021 6:30:00 AM,7/26/2021,Tennis,Table Tennis,Men's Singles Round 3,False,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
7/26/2021 7:00:00 AM,7/26/2021,Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,35.62426208355979,139.76843705331703
7/26/2021 7:00:00 AM,7/26/2021,Cycling,Cycling Mountain Bike,Men's Cross-country,False,Izu MTB Course,35.008554056580564,139.01269403251226
7/26/2021 7:00:00 AM,7/26/2021,diving,diving,Men's Synchronised 10m Platform Final,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/26/2021 7:00:00 AM,7/26/2021,diving,diving,Men's Synchronised 10m Platform Final,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/26/2021 7:00:00 AM,7/26/2021,diving,diving,Men's Synchronised 10m Platform Final,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/26/2021 8:30:00 AM,7/26/2021,Rugby,Rugby,Men's Pool Round (6 matches),False,Tokyo Stadium,35.66446761779039,139.52756286092847
7/26/2021 8:30:00 AM,7/26/2021,Rugby,Rugby,Men's Pool Round (6 matches),False,Tokyo Stadium,35.66446761779039,139.52756286092847
7/26/2021 8:30:00 AM,7/26/2021,Rugby,Rugby,Men's Pool Round (6 matches),False,Tokyo Stadium,35.66446761779039,139.52756286092847
7/26/2021 9:00:00 AM,7/26/2021,Boxing,Boxing,Men's Fly (48-52kg) - Preliminaries - Round of 32,False,Kokugikan Arena,35.69708642863296,139.79336043405075
7/26/2021 9:00:00 AM,7/26/2021,Martial Arts,Judo,Women -57 kg Repechage,False,Nippon Budokan,35.69328639505304,139.74961103902368
7/26/2021 9:00:00 AM,7/26/2021,Martial Arts,Judo,Women -57 kg Repechage,False,Nippon Budokan,35.69328639505304,139.74961103902368
7/26/2021 9:20:00 AM,7/26/2021,Basketball,Basketball,Women's Preliminary Round Group A: Serbia vs Canada,False,Saitama Super Arena,35.895211316703495,139.6314078235249
7/26/2021 9:30:00 AM,7/26/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/26/2021 9:30:00 AM,7/26/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/26/2021 10:00:00 AM,7/26/2021,Badminton,Badminton,Men's Singles Group Play Stage,False,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
7/26/2021 10:00:00 AM,7/26/2021,Badminton,Badminton,Men's Singles Group Play Stage,False,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
7/26/2021 10:00:00 AM,7/26/2021,Fencing,Fencing,Women's Sabre Individual Semifinals,False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 10:00:00 AM,7/26/2021,Fencing,Fencing,Women's Sabre Individual Semifinals,False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 10:00:00 AM,7/26/2021,Fencing,Fencing,Women's Sabre Individual Semifinals,False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 10:20:00 AM,7/26/2021,Water Polo,Water Polo,Women's Preliminary Round - Group A: Australia vs Netherlands,False,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
7/26/2021 10:30:00 AM,7/26/2021,Hockey,Hockey,Women's Pool A: South Africa vs Great Britain,False,Oi Hockey Stadium,35.59269081886343,139.75405101776522
7/26/2021 11:00:00 AM,7/26/2021,Gymnastics,Artistic Gymnastic,Men's Team Final,False,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
7/26/2021 11:00:00 AM,7/26/2021,Gymnastics,Artistic Gymnastic,Men's Team Final,False,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
7/26/2021 11:00:00 AM,7/26/2021,Gymnastics,Artistic Gymnastic,Men's Team Final,False,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
7/26/2021 11:00:00 AM,7/26/2021,Swimming,Swimming,Women's 200m Freestyle - Heats,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/26/2021 11:00:00 AM,7/26/2021,Swimming,Swimming,Women's 200m Freestyle - Heats,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/26/2021 11:00:00 AM,7/26/2021,Swimming,Swimming,Women's 200m Freestyle - Heats,False,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
7/26/2021 11:00:00 AM,7/26/2021,Taekwondo,Taekwondo,Women -67 kg Repechages (2 matches),False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 11:00:00 AM,7/26/2021,Taekwondo,Taekwondo,Women -67 kg Repechages (2 matches),False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 11:00:00 AM,7/26/2021,Taekwondo,Taekwondo,Women -67 kg Repechages (2 matches),False,Makuhari Messe Hall,35.64977449961884,140.03645074412134
7/26/2021 11:00:00 AM,7/26/2021,Hockey,Hockey,Women's Pool B: Argentina vs Spain,False,Oi Hockey Stadium,35.59269081886343,139.75405101776522
7/26/2021 11:30:00 AM,7/26/2021,Handball,Handball,Men's Preliminary Round Group B: Bahrain vs Portugal,False,Yoyogi National Stadium,35.66773432212354,139.70019944667044
7/26/2021 11:40:00 AM,7/26/2021,Volleyball,volleyball,Men's Preliminary Round - Pool A: Japan vs Canada,False,Ariake Arena,35.643512573489566,139.79473745950065
7/26/2021 11:50:00 AM,7/26/2021,Weightlifting,Weightlifting,Women's 55 kg Group A,False,Tokyo International Forum,35.67697382447295,139.76380194086386
7/26/2021 12:00:00 PM,7/26/2021,Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,35.62426208355979,139.76843705331703
7/26/2021 12:00:00 PM,7/26/2021,Tennis,Table Tennis,Mixed Doubles Bronze Medal Match,False,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
7/26/2021 12:00:00 PM,7/26/2021,Baseball,Softball,Softball Opening Round: Mexico vs Australia,False,Yokohama Baseball Stadium,35.44332814187166,139.64046498472052
7/26/2021 1:00:00 PM,7/26/2021,Basketball,Basketball,Men's Preliminary Round Group C: Japan vs Spain,False,Saitama Super Arena,35.895211316703495,139.6314078235249
7/26/2021 1:00:00 PM,7/26/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/26/2021 1:00:00 PM,7/26/2021,Basketball,3x3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
7/27/2021 10:30:00 PM,7/27/2021,Triathlon,Triathlon,Women,False,Odaiba Marine Park,35.630141395249126,139.7762643781928
7/27/2021 10:30:00 PM,7/27/2021,Triathlon,Triathlon,Women,False,Odaiba Marine Park,35.630141395249126,139.7762643781928
7/27/2021 11:00:00 PM,7/27/2021,Surfing,Surfing,Men's Quarterfinals,False,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
7/27/2021 12:30:00 AM,7/27/2021,Rowing,Rowing,"Men's Single Sculls Semifinals C/D,Women's Single Sculls Semifinals C/D",False,Sea Forest Waterway,35.60796457817903,139.8147625026683
7/27/2021 12:30:00 AM,7/27/2021,Rowing,Rowing,"Men's Single Sculls Semifinals C/D,Women's Single Sculls Semifinals C/D",False,Sea Forest Waterway,35.60796457817903,139.8147625026683
7/27/2021 1:00:00 AM,7/27/2021,Rugby,Rugby,Men's Pool Round (6 matches),False,Tokyo Stadium,35.66446761779039,139.52756286092847
7/27/2021 1:00:00 AM,7/27/2021,Rugby,Rugby,Men's Pool Round (6 matches),False,Tokyo Stadium,35.66446761779039,139.52756286092847
7/27/2021 1:00:00 AM,7/27/2021,Rugby,Rugby,Men's Pool Round (6 matches),False,Tokyo Stadium,35.66446761779039,139.52756286092847
7/27/2021 1:00:00 AM,7/27/2021,Shooting,Shooting,10m Air Pistol Mixed Team Qualification,False,Asaka Shooting Range,35.7811380207295,139.58779467064903
7/27/2021 1:00:00 AM,7/27/2021,Handball,Handball,Women's Preliminary Round Group A: Japan vs Montenegro,False,Yoyogi National Stadium,35.66773432212354,139.70019944667044
7/27/2021 1:00:00 AM,7/27/2021,Volleyball,Beach volleyball,Men's or Women's Preliminaries (4 matches),False,Shiokaze Park,35.62426208355979,139.76843705331703
7/27/2021 1:00:00 AM,7/27/2021,Volleyball,Volleyball,Women's Preliminary Round - Pool B: ROC vs Argentina,False,Ariake Arena,35.643512573489566,139.79473745950065
7/27/2021 1:30:00 AM,7/27/2021,Archery,Archery,Men's Individual 1/32 & 1/16 Eliminations,False,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
7/27/2021 1:30:00 AM,7/27/2021,Hockey,Hockey,Men's Pool A: Argentina vs Australia,False,Oi Hockey Stadium,35.59269081886343,139.75405101776522
7/27/2021 2:00:00 AM,7/27/2021,Badminton,Badminton,Men's Singles Group Play Stage,False,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
